"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0246","Llevant-L.Planes","","","ST10","997-1","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0247","Francesc Macià","","","ST10","997-3","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0248","Llevant-L.Planes","","","ST10","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0249","Francesc Macià","","","ST10","997-3","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0250","Llevant-L.Planes","","","ST10","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0251","Francesc Macià","","","ST10","997-3","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0252","Llevant-L.Planes","","","ST10","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0253","Francesc Macià","","","ST10","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0296","Sant Feliu|C.C.","","","ST10","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0297","Francesc Macià","","","ST10","997-12","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0298","Sant Feliu|C.C.","","","ST10","997-4","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0082","Francesc Macià","","","ST10","997-5","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0083","Sant Feliu|C.C.","","","ST10","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0084","Francesc Macià","","","ST10","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0085","Llevant-L.Planes","","","ST10","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0086","Francesc Macià","","","ST10","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0087","Sant Feliu|C.C.","","","ST10","997-11","",""
"997-3","997-merged_9a48a577e152c3639c27","997-2516_0088","Francesc Macià","","","ST10","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0089","Llevant-L.Planes","","","ST10","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0090","Francesc Macià","","","ST10","997-2","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0270","Francesc Macià","","","ST11","997-2","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0271","Llevant-L.Planes","","","ST11","997-1","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0272","Francesc Macià","","","ST11","997-3","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0273","Llevant-L.Planes","","","ST11","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0274","Francesc Macià","","","ST11","997-3","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0276","Francesc Macià","","","ST11","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0342","Sant Feliu|C.C.","","","ST11","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0343","Francesc Macià","","","ST11","997-12","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0368","Sant Feliu|C.C.","","","ST11","997-4","",""
"997-1","997-merged_0eba85c7d3483c8d806f","997-2516_0188","Francesc Macià","","","ST12","997-9","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0340","Sant Feliu|C.C.","","","ST12","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0341","Francesc Macià","","","ST12","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0242","Llevant-L.Planes","","","ST12","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0243","Francesc Macià","","","ST12","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0365","Sant Feliu|C.C.","","","ST12","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0366","Francesc Macià","","","ST12","997-5","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0367","Sant Feliu|C.C.","","","ST12","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0093","Francesc Macià","","","ST12","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0094","Llevant-L.Planes","","","ST12","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0095","Francesc Macià","","","ST12","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0096","Sant Feliu|C.C.","","","ST12","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0097","Francesc Macià","","","ST12","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0098","Llevant-L.Planes","","","ST12","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0099","Francesc Macià","","","ST12","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0100","Sant Feliu|C.C.","","","ST12","997-11","",""
"997-1","997-merged_0eba85c7d3483c8d806f","997-2516_0190","Francesc Macià","","","ST13","997-9","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0361","Sant Feliu|C.C.","","","ST13","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0362","Francesc Macià","","","ST13","997-12","",""
"997-2","997-merged_9a48a577e152c3639c27","997-2516_0213","Llevant-L.Planes","","","ST13","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0214","Francesc Macià","","","ST13","997-2","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0215","Llevant-L.Planes","","","ST13","997-1","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0216","Francesc Macià","","","ST13","997-3","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0102","Llevant-L.Planes","","","ST13","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0103","Francesc Macià","","","ST13","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0104","Sant Feliu|C.C.","","","ST13","997-11","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0106","Llevant-L.Planes","","","ST13","997-10","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0108","Sant Feliu|C.C.","","","ST13","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0109","Francesc Macià","","","ST13","997-12","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0110","Sant Feliu|C.C.","","","ST13","997-4","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0111","Francesc Macià","","","ST13","997-5","",""
"997-3","997-2516","997-2516_0112","Sant Feliu|C.C.","","","ST13","997-11","",""
"997-3","997-2516","997-2516_0113","Francesc Macià","","","ST13","997-5","",""
"997-3","997-2516","997-2516_0114","Sant Feliu|C.C.","","","ST13","997-11","",""
"997-3","997-2516","997-2516_0115","Francesc Macià","","","ST13","997-5","",""
"997-1","997-merged_0eba85c7d3483c8d806f","997-2516_0192","Francesc Macià","","","ST14","997-9","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0355","Sant Feliu|C.C.","","","ST14","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0356","Francesc Macià","","","ST14","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0254","Llevant-L.Planes","","","ST14","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0255","Francesc Macià","","","ST14","997-2","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0256","Llevant-L.Planes","","","ST14","997-1","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0118","Francesc Macià","","","ST14","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0119","Sant Feliu|C.C.","","","ST14","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0120","Francesc Macià","","","ST14","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0121","Llevant-L.Planes","","","ST14","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0122","Francesc Macià","","","ST14","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0123","Sant Feliu|C.C.","","","ST14","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0124","Francesc Macià","","","ST14","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0125","Llevant-L.Planes","","","ST14","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0126","Francesc Macià","","","ST14","997-3","",""
"997-1","997-merged_0eba85c7d3483c8d806f","997-2516_0127","Bon Viatge","","","ST14","997-8","",""
"997-1","997-merged_0eba85c7d3483c8d806f","997-2516_0130","Francesc Macià","","","ST15","997-9","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0131","Sant Feliu|C.C.","","","ST15","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0132","Francesc Macià","","","ST15","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0133","Llevant-L.Planes","","","ST15","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0134","Francesc Macià","","","ST15","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0135","Sant Feliu|C.C.","","","ST15","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0136","Francesc Macià","","","ST15","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0137","Llevant-L.Planes","","","ST15","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0138","Francesc Macià","","","ST15","997-2","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0139","Llevant-L.Planes","","","ST15","997-1","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0140","Francesc Macià","","","ST15","997-2","",""
"997-2","997-2516","997-2516_0141","Llevant-L.Planes","","","ST15","997-1","",""
"997-2","997-2516","997-2516_0142","Francesc Macià","","","ST15","997-2","",""
"997-2","997-2516","997-2516_0143","Llevant-L.Planes","","","ST15","997-1","",""
"997-2","997-2516","997-2516_0144","Francesc Macià","","","ST15","997-2","",""
"997-1","997-2516","997-2516_0145","Bon Viatge","","","ST15","997-6","",""
"997-1","997-merged_0eba85c7d3483c8d806f","997-2516_0148","Francesc Macià","","","ST16","997-9","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0149","Sant Feliu|C.C.","","","ST16","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0150","Francesc Macià","","","ST16","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0151","Llevant-L.Planes","","","ST16","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0152","Francesc Macià","","","ST16","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0153","Sant Feliu|C.C.","","","ST16","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0154","Francesc Macià","","","ST16","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0155","Llevant-L.Planes","","","ST16","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0156","Francesc Macià","","","ST16","997-2","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0157","Llevant-L.Planes","","","ST16","997-1","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0158","Francesc Macià","","","ST16","997-2","",""
"997-2","997-2516","997-2516_0159","Llevant-L.Planes","","","ST16","997-1","",""
"997-2","997-2516","997-2516_0160","Francesc Macià","","","ST16","997-2","",""
"997-3","997-2516","997-2516_0161","Sant Feliu|C.C.","","","ST16","997-11","",""
"997-1","997-merged_0eba85c7d3483c8d806f","997-2516_0164","Francesc Macià","","","ST17","997-9","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0165","Sant Feliu|C.C.","","","ST17","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0166","Francesc Macià","","","ST17","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0167","Llevant-L.Planes","","","ST17","997-10","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0168","Francesc Macià","","","ST17","997-2","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0169","Sant Feliu|C.C.","","","ST17","997-11","",""
"997-3","997-merged_0eba85c7d3483c8d806f","997-2516_0170","Francesc Macià","","","ST17","997-12","",""
"997-2","997-merged_0eba85c7d3483c8d806f","997-2516_0171","Llevant-L.Planes","","","ST17","997-10","",""
"997-2","997-2516","997-2516_0172","Francesc Macià","","","ST17","997-2","",""
"997-2","997-2516","997-2516_0173","Llevant-L.Planes","","","ST17","997-1","",""
"997-2","997-2516","997-2516_0174","Francesc Macià","","","ST17","997-2","",""
"997-2","997-2516","997-2516_0175","Llevant-L.Planes","","","ST17","997-1","",""
"997-2","997-2516","997-2516_0176","Francesc Macià","","","ST17","997-2","",""
"997-1","997-2516","997-2516_0177","Bon Viatge","","","ST17","997-6","",""
"997-1","997-2491","997-2491_0123","Bon Viatge","","","VT01","997-6","",""
"997-1","997-2491","997-2491_0125","Bon Viatge","","","VT01","997-8","",""
"997-1","997-2491","997-2491_0126","Francesc Macià","","","VT01","997-9","",""
"997-1","997-2491","997-2491_0127","Bon Viatge","","","VT01","997-6","",""
"997-1","997-2491","997-2491_0128","Francesc Macià","","","VT01","997-7","",""
"997-1","997-2491","997-2491_0129","Bon Viatge","","","VT01","997-8","",""
"997-1","997-2491","997-2491_0130","Francesc Macià","","","VT01","997-9","",""
"997-1","997-2491","997-2491_0132","Francesc Macià","","","VT01","997-7","",""
"997-1","997-2491","997-2491_0031","Bon Viatge","","","VT02","997-8","",""
"997-1","997-2491","997-2491_0033","Bon Viatge","","","VT02","997-6","",""
"997-1","997-2491","997-2491_0034","Francesc Macià","","","VT02","997-7","",""
"997-1","997-2491","997-2491_0035","Bon Viatge","","","VT02","997-8","",""
"997-1","997-2491","997-2491_0036","Francesc Macià","","","VT02","997-9","",""
"997-1","997-2491","997-2491_0037","Bon Viatge","","","VT02","997-6","",""
"997-1","997-2491","997-2491_0038","Francesc Macià","","","VT02","997-7","",""
"997-1","997-2491","997-2491_0039","Bon Viatge","","","VT02","997-8","",""
"997-1","997-2491","997-2491_0040","Francesc Macià","","","VT02","997-9","",""
"997-3","997-2491","997-2491_0421","Sant Feliu|C.C.","","","VT04","997-4","",""
"997-2","997-2491","997-2491_0276","Llevant-L.Planes","","","VT04","997-10","",""
"997-2","997-2491","997-2491_0277","Francesc Macià","","","VT04","997-2","",""
"997-3","997-2491","997-2491_0485","Sant Feliu|C.C.","","","VT04","997-11","",""
"997-3","997-2491","997-2491_0486","Francesc Macià","","","VT04","997-5","",""
"997-2","997-2491","997-2491_0217","Francesc Macià","","","VT04","997-3","",""
"997-3","997-2491","997-2491_0364","Sant Feliu|C.C.","","","VT04","997-4","",""
"997-1","997-2491","997-2491_0145","Bon Viatge","","","VT05","997-8","",""
"997-1","997-2491","997-2491_0147","Bon Viatge","","","VT05","997-6","",""
"997-1","997-2491","997-2491_0148","Francesc Macià","","","VT05","997-7","",""
"997-1","997-2491","997-2491_0149","Bon Viatge","","","VT05","997-8","",""
"997-1","997-2491","997-2491_0150","Francesc Macià","","","VT05","997-9","",""
"997-1","997-2491","997-2491_0151","Bon Viatge","","","VT05","997-6","",""
"997-1","997-2491","997-2491_0152","Francesc Macià","","","VT05","997-7","",""
"997-1","997-2491","997-2491_0153","Bon Viatge","","","VT05","997-8","",""
"997-1","997-2491","997-2491_0154","Francesc Macià","","","VT05","997-9","",""
"997-1","997-2491","997-2491_0155","Bon Viatge","","","VT05","997-6","",""
"997-1","997-2491","997-2491_0159","Bon Viatge","","","VT05","997-6","",""
"997-3","997-2491","997-2491_0356","Sant Feliu|C.C.","","","VT06","997-4","",""
"997-2","997-2491","997-2491_0298","Llevant-L.Planes","","","VT06","997-10","",""
"997-2","997-2491","997-2491_0299","Francesc Macià","","","VT06","997-2","",""
"997-3","997-2491","997-2491_0399","Sant Feliu|C.C.","","","VT06","997-11","",""
"997-3","997-2491","997-2491_0400","Francesc Macià","","","VT06","997-5","",""
"997-2","997-2491","997-2491_0182","Llevant-L.Planes","","","VT06","997-1","",""
"997-2","997-merged_68a9b43a025e9babdfb9","997-2491_0183","Francesc Macià","","","VT06","997-3","",""
"997-3","997-2491","997-2491_0457","Sant Feliu|C.C.","","","VT07","997-11","",""
"997-3","997-2491","997-2491_0425","Sant Feliu|C.C.","","","VT07","997-4","",""
"997-3","997-2491","997-2491_0426","Francesc Macià","","","VT07","997-12","",""
"997-2","997-2491","997-2491_0256","Llevant-L.Planes","","","VT07","997-10","",""
"997-2","997-2491","997-2491_0257","Francesc Macià","","","VT07","997-2","",""
"997-3","997-2491","997-2491_0489","Sant Feliu|C.C.","","","VT07","997-11","",""
"997-3","997-2491","997-2491_0490","Francesc Macià","","","VT07","997-5","",""
"997-3","997-2491","997-2491_0507","Sant Feliu|C.C.","","","VT07","997-11","",""
"997-3","997-2491","997-2491_0508","Francesc Macià","","","VT07","997-5","",""
"997-3","997-2491","997-2491_0510","Francesc Macià","","","VT07","997-5","",""
"997-3","997-2491","997-2491_0512","Francesc Macià","","","VT07","997-5","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0513","Sant Feliu|C.C.","","","VT07","997-11","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0514","Francesc Macià","","","VT07","997-5","",""
"997-2","997-2491","997-2491_0274","Llevant-L.Planes","","","VT08","997-10","",""
"997-3","997-2491","997-2491_0423","Sant Feliu|C.C.","","","VT08","997-11","",""
"997-2","997-2491","997-2491_0214","Llevant-L.Planes","","","VT08","997-1","",""
"997-2","997-2491","997-2491_0215","Francesc Macià","","","VT08","997-3","",""
"997-3","997-2491","997-2491_0487","Sant Feliu|C.C.","","","VT08","997-4","",""
"997-3","997-2491","997-2491_0488","Francesc Macià","","","VT08","997-12","",""
"997-2","997-2491","997-2491_0258","Llevant-L.Planes","","","VT08","997-10","",""
"997-2","997-2491","997-2491_0259","Francesc Macià","","","VT08","997-2","",""
"997-2","997-2491","997-2491_0334","Llevant-L.Planes","","","VT08","997-1","",""
"997-2","997-2491","997-2491_0336","Llevant-L.Planes","","","VT08","997-1","",""
"997-2","997-2491","997-2491_0337","Francesc Macià","","","VT08","997-2","",""
"997-2","997-7d6130b59d8f982afd72","997-2491_0338","Llevant-L.Planes","","","VT08","997-1","",""
"997-2","997-7d6130b59d8f982afd72","997-2491_0339","Francesc Macià","","","VT08","997-2","",""
"997-1","997-2491","997-2491_0057","Bon Viatge","","","VT09","997-8","",""
"997-1","997-2491","997-2491_0059","Bon Viatge","","","VT09","997-6","",""
"997-1","997-2491","997-2491_0061","Bon Viatge","","","VT09","997-8","",""
"997-1","997-2491","997-2491_0064","Francesc Macià","","","VT09","997-7","",""
"997-1","997-2491","997-2491_0065","Bon Viatge","","","VT09","997-8","",""
"997-1","997-2491","997-2491_0066","Francesc Macià","","","VT09","997-9","",""
"997-1","997-merged_68a9b43a025e9babdfb9","997-2491_0067","Bon Viatge","","","VT09","997-6","",""
"997-1","997-2491","997-2491_0068","Francesc Macià","","","VT09","997-7","",""
"997-1","997-2491","997-2491_0071","Bon Viatge","","","VT09","997-6","",""
"997-1","997-2491","997-2491_0085","Bon Viatge","","","VT10","997-6","",""
"997-1","997-2491","997-2491_0087","Bon Viatge","","","VT10","997-8","",""
"997-1","997-2491","997-2491_0089","Bon Viatge","","","VT10","997-6","",""
"997-1","997-2491","997-2491_0090","Francesc Macià","","","VT10","997-7","",""
"997-1","997-2491","997-2491_0091","Bon Viatge","","","VT10","997-8","",""
"997-1","997-2491","997-2491_0092","Francesc Macià","","","VT10","997-9","",""
"997-1","997-2491","997-2491_0093","Bon Viatge","","","VT10","997-6","",""
"997-1","997-2491","997-2491_0094","Francesc Macià","","","VT10","997-7","",""
"997-1","997-2491","997-2491_0095","Bon Viatge","","","VT10","997-8","",""
"997-1","997-2491","997-2491_0096","Francesc Macià","","","VT10","997-9","",""
"997-1","997-2491","997-2491_0099","Bon Viatge","","","VT10","997-6","",""
"997-2","997-2491","997-2491_0296","Llevant-L.Planes","","","VT11","997-10","",""
"997-3","997-2491","997-2491_0359","Francesc Macià","","","VT11","997-5","",""
"997-2","997-2491","997-2491_0181","Francesc Macià","","","VT11","997-3","",""
"997-3","997-2491","997-2491_0401","Sant Feliu|C.C.","","","VT11","997-4","",""
"997-3","997-2491","997-2491_0402","Francesc Macià","","","VT11","997-12","",""
"997-2","997-2491","997-2491_0282","Llevant-L.Planes","","","VT11","997-10","",""
"997-2","997-2491","997-2491_0283","Francesc Macià","","","VT11","997-2","",""
"997-2","997-2491","997-2491_0222","Llevant-L.Planes","","","VT11","997-1","",""
"997-2","997-2491","997-2491_0224","Llevant-L.Planes","","","VT11","997-1","",""
"997-2","997-2491","997-2491_0226","Llevant-L.Planes","","","VT11","997-1","",""
"997-2","997-2491","997-2491_0227","Francesc Macià","","","VT11","997-2","",""
"997-2","997-2491","997-2491_0228","Llevant-L.Planes","","","VT11","997-1","",""
"997-2","997-7d6130b59d8f982afd72","997-2491_0229","Francesc Macià","","","VT11","997-2","",""
"997-2","997-7d6130b59d8f982afd72","997-2491_0230","Llevant-L.Planes","","","VT11","997-1","",""
"997-2","997-2491","997-2491_0176","Llevant-L.Planes","","","VT12","997-1","",""
"997-3","997-2491","997-2491_0483","Sant Feliu|C.C.","","","VT12","997-4","",""
"997-3","997-2491","997-2491_0484","Francesc Macià","","","VT12","997-12","",""
"997-2","997-merged_68a9b43a025e9babdfb9","997-2491_0278","Llevant-L.Planes","","","VT12","997-10","",""
"997-2","997-2491","997-2491_0279","Francesc Macià","","","VT12","997-2","",""
"997-3","997-2491","997-2491_0362","Sant Feliu|C.C.","","","VT12","997-11","",""
"997-3","997-2491","997-2491_0363","Francesc Macià","","","VT12","997-5","",""
"997-2","997-2491","997-2491_0218","Llevant-L.Planes","","","VT12","997-1","",""
"997-2","997-2491","997-2491_0262","Llevant-L.Planes","","","VT12","997-1","",""
"997-3","997-2491","997-2491_0481","Sant Feliu|C.C.","","","VT13","997-11","",""
"997-2","997-2491","997-2491_0178","Llevant-L.Planes","","","VT13","997-1","",""
"997-2","997-2491","997-2491_0179","Francesc Macià","","","VT13","997-3","",""
"997-3","997-2491","997-2491_0360","Sant Feliu|C.C.","","","VT13","997-4","",""
"997-3","997-2491","997-2491_0361","Francesc Macià","","","VT13","997-12","",""
"997-2","997-2491","997-2491_0281","Francesc Macià","","","VT13","997-2","",""
"997-3","997-2491","997-2491_0403","Sant Feliu|C.C.","","","VT13","997-11","",""
"997-3","997-2491","997-2491_0368","Sant Feliu|C.C.","","","VT13","997-11","",""
"997-3","997-2491","997-2491_0370","Sant Feliu|C.C.","","","VT13","997-11","",""
"997-3","997-2491","997-2491_0371","Francesc Macià","","","VT13","997-5","",""
"997-3","997-2491","997-2491_0373","Francesc Macià","","","VT13","997-5","",""
"997-3","997-2491","997-2491_0374","Sant Feliu|C.C.","","","VT13","997-11","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0375","Francesc Macià","","","VT13","997-5","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0376","Sant Feliu|C.C.","","","VT13","997-11","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0377","Francesc Macià","","","VT13","997-5","",""
"997-3","997-2491","997-2491_0395","Sant Feliu|C.C.","","","VT15","997-11","",""
"997-2","997-2491","997-2491_0322","Llevant-L.Planes","","","VT15","997-1","",""
"997-3","997-2491","997-2491_0463","Sant Feliu|C.C.","","","VT15","997-4","",""
"997-2","997-2491","997-2491_0302","Llevant-L.Planes","","","VT15","997-10","",""
"997-2","997-2491","997-2491_0303","Francesc Macià","","","VT15","997-2","",""
"997-3","997-2491","997-2491_0431","Sant Feliu|C.C.","","","VT15","997-11","",""
"997-2","997-2491","997-2491_0188","Llevant-L.Planes","","","VT15","997-1","",""
"997-2","997-2491","997-2491_0190","Llevant-L.Planes","","","VT15","997-1","",""
"997-2","997-2491","997-2491_0192","Llevant-L.Planes","","","VT15","997-1","",""
"997-2","997-2491","997-2491_0193","Francesc Macià","","","VT15","997-2","",""
"997-2","997-7d6130b59d8f982afd72","997-2491_0194","Llevant-L.Planes","","","VT15","997-1","",""
"997-2","997-7d6130b59d8f982afd72","997-2491_0195","Francesc Macià","","","VT15","997-2","",""
"997-2","997-7d6130b59d8f982afd72","997-2491_0196","Llevant-L.Planes","","","VT15","997-1","",""
"997-3","997-2491","997-2491_0393","Sant Feliu|C.C.","","","VT16","997-4","",""
"997-2","997-2491","997-2491_0252","Llevant-L.Planes","","","VT16","997-10","",""
"997-3","997-2491","997-2491_0461","Sant Feliu|C.C.","","","VT16","997-11","",""
"997-3","997-2491","997-2491_0462","Francesc Macià","","","VT16","997-5","",""
"997-2","997-2491","997-2491_0324","Llevant-L.Planes","","","VT16","997-1","",""
"997-2","997-2491","997-2491_0325","Francesc Macià","","","VT16","997-3","",""
"997-3","997-2491","997-2491_0429","Sant Feliu|C.C.","","","VT16","997-4","",""
"997-3","997-2491","997-2491_0430","Francesc Macià","","","VT16","997-12","",""
"997-2","997-2491","997-2491_0304","Llevant-L.Planes","","","VT16","997-10","",""
"997-2","997-2491","997-2491_0320","Llevant-L.Planes","","","VT17","997-1","",""
"997-3","997-2491","997-2491_0397","Sant Feliu|C.C.","","","VT17","997-4","",""
"997-3","997-2491","997-2491_0398","Francesc Macià","","","VT17","997-12","",""
"997-2","997-2491","997-2491_0300","Llevant-L.Planes","","","VT17","997-10","",""
"997-2","997-2491","997-2491_0301","Francesc Macià","","","VT17","997-2","",""
"997-3","997-2491","997-2491_0466","Francesc Macià","","","VT17","997-5","",""
"997-3","997-2491","997-2491_0435","Sant Feliu|C.C.","","","VT17","997-4","",""
"997-3","997-2491","997-2491_0438","Francesc Macià","","","VT17","997-5","",""
"997-3","997-2491","997-2491_0439","Sant Feliu|C.C.","","","VT17","997-11","",""
"997-3","997-2491","997-2491_0440","Francesc Macià","","","VT17","997-5","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0441","Sant Feliu|C.C.","","","VT17","997-11","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0442","Francesc Macià","","","VT17","997-5","",""
"997-3","997-7d6130b59d8f982afd72","997-2491_0443","Sant Feliu|C.C.","","","VT17","997-11","",""
"997-2","997-2491","997-2491_0210","Llevant-L.Planes","","","VT20","997-1","",""
"997-3","997-2491","997-2491_0459","Sant Feliu|C.C.","","","VT20","997-4","",""
"997-2","997-2491","997-2491_0254","Llevant-L.Planes","","","VT20","997-10","",""
"997-2","997-2491","997-2491_0255","Francesc Macià","","","VT20","997-2","",""
"997-3","997-2491","997-2491_0428","Francesc Macià","","","VT20","997-5","",""
"997-2","997-2491","997-2491_0326","Llevant-L.Planes","","","VT20","997-1","",""
"997-2","997-2491","997-2491_0327","Francesc Macià","","","VT20","997-3","",""
"997-3","997-2526","997-2526_0172","Sant Feliu|C.C.","","","DT01","997-11","",""
"997-3","997-2526","997-2526_0173","Francesc Macià","","","DT01","997-5","",""
"997-2","997-2526","997-2526_0103","Llevant-L.Planes","","","DT01","997-1","",""
"997-2","997-2526","997-2526_0104","Francesc Macià","","","DT01","997-3","",""
"997-3","997-2526","997-2526_0176","Sant Feliu|C.C.","","","DT01","997-4","",""
